2026803	32
2026806	4
2026807	1
2026809	5
2026836	1
2026887	27
2026888	4
2026889	1
202771	1
202772	1
2028217	1
2028340	2
2028555	2
2029185	2
2029406	1
2029877	1
2029982	1
2030	3
2030800	10
2030806	3
2030807	2
2030808	7
2030809	3
2030811	1
2030823	1
2030824	2
2030825	1
2030829	4
2030927	7
203109	2
2032687	1
2032688	1
2033014	23
2033016	1
2033606	1
203494	6
2035406	4
2035418	1
2035428	1
2035431	1
203557	5
2035771	1
2035772	11
2035813	1
203682	57
203683	21
203691	4
203692	1
2038277	1
2038396	1
2038397	1
2039874	2
204037	1
2041049	1
2041841	1
2043165	1
204428	1
204429	1
204432	4
204434	5
204441	3
204455	29
204457	20
2044591	2
2044594	1
2044595	4
204476	2
2044856	1
2044936	7
2044937	2
2044939	19
2044940	4
2044944	2
2045100	1
2045209	1
2045261	1
204669	3
2048547	2
2049021	1
2049043	1
2049045	1
2049049	1
2049428	2
2049431	1
2049433	9
2052139	5
2052142	6
2052143	52
2052145	1
2052146	8
2052148	3
2052149	6
2052156	2
2052160	1
2052161	1
2052164	6
2052166	2
2052167	1
2052174	1
2052179	2
2052180	25
2052181	2
2052182	1
2052184	1
2052832	2
2052956	1
2053	2
2053303	3
2053305	1
2053306	4
2053307	1
2053489	37
2053491	41
2053503	2
2053509	1
2053516	2
2053517	13
2053527	14
2053530	1
2053538	2
2053541	8
2053560	2
2053569	1
2053570	12
2053581	2
2053591	24
2053594	1
2053607	27
2053613	1
2053627	1
2053689	1
2055767	1
2055770	2
2055776	1
2055889	3
2056	1
2056316	1
2056317	2
2056631	22
2056700	1
2056840	1
2056841	2
2058299	2
205844	1
2058474	1
205917	2
2062	38
2063	2
206335	1
206379	1
2064846	1
2065362	1
2065378	1
2066072	1
206664	1
2067991	1
2068625	1
2070	24
2070414	1
2070616	1
2070753	2
2071	2
2071607	2
2071609	3
2071633	1
2072416	2
2072417	11
2072505	1
2073116	1
2073117	35
2073158	1
2073159	1
2073160	1
2075557	1
2077092	3
2077140	1
2077206	1
2078	2
2079007	1
2080302	15
2080303	3
2080452	1
2080658	1
2081357	1
2081523	10
2081524	1
2081710	2
2081791	2
2081970	1
208215	1
208224	1
2082293	1
208602	2
209136	1
2093368	1
2093372	1
2093794	1
2093811	6
2093813	1
209389	1
209559	1
209649	1
2099375	1
2099669	1
2099670	2
2099671	1
2099673	1
2099675	1
2099678	3
2099680	2
2099683	1
2099692	5
2100421	9
2107588	1
2107705	1
2116518	5
2126181	2
2126335	1
2126983	1
213115	1
213118	4
213119	1
213121	1
213224	1
2133947	1
213465	1
213481	1
213495	1
2135658	1
2135793	1
2135916	1
2136325	1
2137016	1
2137776	2
213849	2
2138576	1
214106	1
2144188	1
214506	3
214509	1
215250	1
215465	2
2157	155
2158	9
215803	8
2159	4
2161813	1
2161865	1
2161867	2
2162630	1
2162665	1
2163009	2
2163011	1
2164074	1
2164130	2
216572	1
2169412	2
2169413	1
2169593	1
2172	1
2172047	1
2172550	7
2174442	1
2175	2
2182	3
218207	1
2182327	1
2183582	1
2184014	1
2184312	1
2184697	1
2184738	1
2185142	1
2185280	1
218672	1
2191	6
219574	1
219685	1
219686	1
219687	4
2197	1
22	4
2200907	2
2201154	1
2201155	9
2201156	19
2202144	5
2202151	6
2202654	1
2202732	1
2202734	25
2203204	1
2203771	1
2206	3
2207	1
220752	1
2208	4
221065	2
221103	1
2211140	2
2211321	1
2211638	1
2211645	1
2211646	1
2211647	1
2212467	1
2212468	3
2212469	21
2212470	3
2212475	1
221287	1
2213	2
221725	1
221903	1
2219043	2
2219058	1
2219161	1
2219224	1
2220	1
2222	1
2223	1
222543	3
222544	1
2231	1
2231603	1
2233802	1
2234	1
2234130	1
2234133	2
2237	1
223967	1
224372	1
224458	1
224463	1
224467	1
224756	5
2248750	1
2248760	1
2249329	1
2249418	1
2249419	2
2249420	1
2250254	3
2250255	5
2250256	7
2250257	3
2250258	1
2250272	2
2250273	1
2250274	16
2250275	4
2250276	13
2250277	36
2250530	3
2250594	1
2251	1
225848	1
2259033	1
2259172	1
2259342	2
226	5
226505	1
2267	3
2267702	1
2268	1
2268176	4
2268177	1
2268178	1
2268180	3
2268184	1
2268187	1
2268189	1
2268195	2
2268196	1
2268197	6
2268198	13
2268199	10
2268204	13
2269	1
227290	1
227321	1
227332	1
227388	1
2282131	1
2282142	3
2282149	1
2282151	3
2283092	7
2283636	3
2283796	4
2289	1
2290931	1
2291597	1
2292445	1
